ejercicio,resource_type,poverty_level,grade_level,total_donations,funding_status,date_posted,modificacion,ejercido
2014,Medios impresos,Publicidad Turismo,366,358.23,Campaña,5/8/2005,6.08991,189.8619
2015,"An?lisis, estudios y m?tricas",Informe 2015,366,781,Campaña,8/24/2004,64.042,437.36
2015,Medios impresos,Publicidad Turismo,366,150,Campaña,8/24/2004,4.8,129
2014,Medios impresos,Publicidad Turismo,361,256,Campaña,8/23/2004,17.664,140.8
2015,Televisi?n,Publicidad Turismo,33605,160,Campaña,8/24/2004,9.76,147.2
2014,Radio,Publicidad Turismo,366,535,Campaña,9/10/2004,9.095,379.85
2014,Radio,Publicidad Turismo,361,365,Campaña,9/12/2004,4.38,255.5
2014,Radio,Publicidad Turismo,33605,463.01,Campaña,9/11/2004,29.16963,240.7652
2014,Radio,Publicidad Turismo,33605,1072.45,Campaña,11/7/2004,19.3041,536.225
2014,Internet,Publicidad Turismo,33605,689,Campaña,11/14/2004,8.268,496.08
2015,Medios impresos,Publicidad Turismo,33605,190,Campaña,8/25/2004,3.61,133
2015,Radio,Publicidad Turismo,362,492.83,Campaña,8/25/2004,29.5698,478.0451
2014,Medios impresos,Publicidad Turismo,361,647.98,Campaña,9/10/2004,31.10304,615.581
2014,Radio,Publicidad Turismo,361,355.98,Campaña,9/10/2004,12.81528,284.784
2014,Radio,Publicidad Turismo,361,1334,Campaña,9/14/2004,121.394,1227.28
2015,Medios impresos,Aviso Licitaciones,33605,181.94,Campaña,8/25/2004,9.46088,181.94
2015,Medios impresos,Publicidad Turismo,366,84,Campaña,8/25/2004,7.308,69.72
2015,Internet,Publicidad Turismo,33605,826,Campaña,9/21/2004,47.082,636.02
2014,"An?lisis, estudios y m?tricas",Publicidad Turismo,33605,362,Campaña,9/10/2004,24.616,289.6
2014,Medios impresos,Publicidad Turismo,366,126,Campaña,9/6/2004,10.71,117.18
2014,Medios impresos,Publicidad Turismo,366,121,Campaña,9/6/2004,5.566,98.01
2014,Radio,Publicidad Turismo,366,2593,Campaña,9/11/2004,129.65,2515.21
2015,Medios impresos,Publicidad Turismo,366,130,Campaña,8/25/2004,6.37,106.6
2014,Cine,Publicidad Turismo,366,396.06,Campaña,9/10/2004,9.9015,396.06
2015,Medios impresos,Publicidad Turismo,366,265,Campaña,8/25/2004,12.72,177.55
2015,Radio,Publicidad Turismo,366,228,Campaña,8/25/2004,10.944,134.52
2014,Medios impresos,Aviso Licitaciones,366,0,Aviso,9/13/2004,0,0
2014,"An?lisis, estudios y m?tricas",Publicidad Turismo,33605,151,Campaña,8/27/2004,1.057,89.09
2014,Medios impresos,Publicidad Turismo,366,820,Campaña,1/13/2005,70.52,672.4
2014,Cine,Publicidad Turismo,33605,423.18,Campaña,9/11/2004,42.318,389.3256
2014,Radio,Publicidad Turismo,33605,153,Campaña,9/11/2004,14.994,145.35
2014,Cine,Publicidad Turismo,361,1238,Campaña,8/23/2004,2.476,1064.68
2014,Radio,Publicidad Turismo,361,281,Campaña,9/11/2004,22.761,278.19
2014,Radio,Publicidad Turismo,366,221,Campaña,9/10/2004,6.63,176.8
2014,Radio,Publicidad Turismo,33605,191,Campaña,9/11/2004,13.752,173.81
2014,Medios impresos,Publicidad Turismo,366,102,Campaña,9/12/2004,4.182,91.8
2014,Medios impresos,Publicidad Turismo,33605,77,Campaña,9/6/2004,3.619,39.27
2014,Radio,Publicidad Turismo,33605,145,Campaña,9/10/2004,12.18,87
2014,Radio,Publicidad Turismo,33605,166,Campaña,9/10/2004,0.664,154.38
2014,"An?lisis, estudios y m?tricas",Publicidad Turismo,366,375,Campaña,9/20/2004,24.75,191.25
2014,Medios impresos,Publicidad Turismo,33605,83,Campaña,8/22/2004,8.051,68.89
2014,Medios impresos,Publicidad Turismo,33605,164,Campaña,9/11/2004,3.936,101.68
2014,Radio,Publicidad Turismo,33605,0,Aviso,9/11/2004,0,0
2014,Cine,Publicidad Turismo,33605,0,Aviso,9/11/2004,0,0
2014,Medios impresos,Publicidad Turismo,33605,242,Campaña,9/11/2004,14.52,225.06
2015,Medios impresos,Aviso Licitaciones,33605,634.23,Campaña,8/31/2004,10.14768,570.807
2014,Medios impresos,Publicidad Turismo,33605,174,Campaña,9/9/2004,16.878,135.72
2014,Medios impresos,Publicidad Turismo,33605,168,Campaña,9/11/2004,7.728,126
2015,Medios impresos,Publicidad Turismo,33605,139,Campaña,8/25/2004,10.147,93.13
2014,Medios impresos,Publicidad Turismo,366,216,Campaña,8/22/2004,14.04,125.28
2014,Medios impresos,Publicidad Turismo,366,0,Campaña,9/12/2004,0,0
2014,Medios impresos,Publicidad Turismo,366,47,Campaña,9/5/2004,0.893,46.06
2015,Medios impresos,Publicidad Turismo,366,94,Campaña,11/2/2004,1.316,51.7
2015,Radio,Publicidad Turismo,366,375,Campaña,8/25/2004,30.375,375
2014,Medios impresos,Publicidad Turismo,33605,246,Campaña,9/12/2004,10.824,238.62
2015,Medios impresos,Publicidad Turismo,366,166.08,Campaña,8/25/2004,10.46304,119.5776
2014,Cine,Publicidad Turismo,366,229,Campaña,9/12/2004,6.412,135.11
2014,Radio,Publicidad Turismo,366,345.09,Campaña,9/19/2004,9.31743,293.3265
2014,"An?lisis, estudios y m?tricas",Publicidad Turismo,366,0,Aviso,9/12/2004,0,0
2014,Cine,Publicidad Turismo,366,0,Aviso,9/12/2004,0,0
2014,Medios impresos,Publicidad Turismo,366,43,Campaña,9/12/2004,1.118,33.11
2014,Medios impresos,Publicidad Turismo,33605,648,Campaña,9/12/2004,44.712,492.48
2014,"An?lisis, estudios y m?tricas",Publicidad Turismo,33605,64,Campaña,9/12/2004,1.024,49.28
2014,Medios impresos,Publicidad Turismo,366,169,Campaña,9/12/2004,1.183,126.75
2014,Medios impresos,Publicidad Turismo,33605,142,Campaña,9/6/2004,14.058,79.52
2014,Medios impresos,Publicidad Turismo,33605,459.71,Campaña,9/12/2004,40.45448,308.0057
2015,Radio,Publicidad Turismo,366,427,Campaña,8/25/2004,20.496,273.28
2014,Medios impresos,Publicidad Turismo,33605,176,Campaña,9/12/2004,8.096,100.32
2014,Medios impresos,Publicidad Turismo,33605,0,Aviso,9/12/2004,0,0
2015,Cine,Aviso Licitaciones,362,0,Aviso,9/9/2006,0,0
2014,Medios impresos,Publicidad Turismo,33605,113,Campaña,9/12/2004,1.243,66.67
2015,Medios impresos,Publicidad Turismo,361,384,Campaña,9/22/2004,26.112,234.24
2014,Cine,Publicidad Turismo,366,240,Campaña,9/12/2004,18.72,165.6
2014,Cine,Publicidad Turismo,362,2568.23,Campaña,9/6/2004,95.02451,1463.8911
2015,Medios impresos,Publicidad Turismo,366,107,Campaña,8/25/2004,1.284,95.23
2014,Radio,Informe 2014,33605,0,Aviso,9/6/2004,0,0
2015,Medios impresos,Publicidad Turismo,366,172,Campaña,8/25/2004,9.116,166.84
2014,Cine,Publicidad Turismo,361,312,Campaña,9/11/2004,2.496,209.04
2015,Medios impresos,Publicidad Turismo,366,310,Campaña,8/25/2004,26.35,269.7
2015,Medios impresos,Aviso Licitaciones,33605,0,Aviso,8/27/2004,0,0
2015,Radio,Aviso Licitaciones,366,243.88,Campaña,9/25/2004,18.04712,182.91
2014,Medios impresos,Publicidad Turismo,362,226,Campaña,8/27/2004,3.39,122.04
2014,Radio,Publicidad Turismo,361,167,Campaña,9/16/2004,7.515,101.87
2015,Medios impresos,Publicidad Turismo,366,386,Campaña,8/26/2004,34.354,308.8
2015,Radio,Aviso Licitaciones,33605,687,Campaña,8/26/2004,66.639,364.11
2015,Medios impresos,Publicidad Turismo,366,243.37,Campaña,8/27/2004,21.9033,141.1546
2015,Medios impresos,Publicidad Turismo,366,115,Campaña,8/26/2004,5.865,58.65
2014,Medios impresos,Publicidad Turismo,366,274,Campaña,9/13/2004,6.576,169.88
2014,Medios impresos,Publicidad Turismo,362,537.51,Campaña,9/9/2005,8.60016,505.2594
2014,Medios impresos,Publicidad Turismo,33605,738,Campaña,9/18/2004,16.236,619.92
2015,Cine,Publicidad Turismo,366,0,Aviso,8/26/2004,0,0
2014,Cine,Publicidad Turismo,361,509,Campaña,9/12/2004,21.887,356.3
2014,Cine,Publicidad Turismo,33605,60,Campaña,9/12/2004,5.46,35.4
2014,Radio,Publicidad Turismo,33605,259,Campaña,9/13/2004,13.986,209.79
2015,Medios impresos,Aviso Licitaciones,361,212,Campaña,11/30/2004,10.6,201.4
2014,Medios impresos,Publicidad Turismo,33605,264,Campaña,9/13/2004,23.76,174.24
2014,Medios impresos,Publicidad Turismo,366,255,Campaña,9/13/2004,10.71,249.9
2014,Medios impresos,Publicidad Turismo,33605,266,Campaña,9/13/2004,26.334,154.28
2014,Medios impresos,Publicidad Turismo,366,333,Campaña,9/13/2004,11.988,246.42
2014,Radio,Publicidad Turismo,366,294,Campaña,9/13/2004,3.822,220.5
2014,Cine,Publicidad Turismo,33605,565,Campaña,9/24/2004,29.38,367.25
2014,Radio,Publicidad Turismo,366,0,Aviso,9/13/2004,0,0
2014,Radio,Publicidad Turismo,33605,98,Campaña,9/13/2004,7.938,84.28
2014,Radio,Publicidad Turismo,366,67,Campaña,9/14/2004,1.943,56.95
2014,Radio,Publicidad Turismo,366,0,Aviso,9/14/2004,0,0
2014,Radio,Informe 2014,33605,0,Aviso,9/8/2004,0,0
2014,Medios impresos,Publicidad Turismo,366,285,Campaña,9/5/2004,19.095,273.6
2014,Cine,Publicidad Turismo,366,0,Aviso,9/14/2004,0,0
2015,Medios impresos,Aviso Licitaciones,33605,599.53,Campaña,8/31/2004,0.59953,551.5676
2015,Radio,Publicidad Turismo,362,454,Campaña,9/21/2004,23.154,376.82
2014,Medios impresos,Publicidad Turismo,33605,0,Aviso,9/14/2004,0,0
2015,Cine,Publicidad Turismo,366,1002.1,Campaña,9/13/2004,75.1575,671.407
2014,Medios impresos,Informe 2014,33605,0,Aviso,8/29/2004,0,0
2014,Medios impresos,Publicidad Turismo,33605,52,Campaña,9/11/2004,0.416,32.24
2014,Medios impresos,Publicidad Turismo,33605,0,Aviso,9/11/2004,0,0
2014,Cine,Publicidad Turismo,366,361,Campaña,9/13/2004,22.743,328.51
2014,Medios impresos,Aviso Licitaciones,33605,101,Campaña,9/29/2004,9.898,71.71
2015,Medios impresos,Publicidad Turismo,33605,0,Campaña,9/2/2005,0,0
2014,"An?lisis, estudios y m?tricas",Publicidad Turismo,366,368.62,Campaña,9/13/2004,32.43856,195.3686
2014,Medios impresos,Publicidad Turismo,33605,248.4,Campaña,9/14/2004,3.4776,161.46
2014,Cine,Publicidad Turismo,33605,713.4,Campaña,9/19/2004,26.3958,592.122
2014,Cine,Publicidad Turismo,33605,0,Campaña,9/13/2004,0,0
2014,Radio,Publicidad Turismo,33605,0,Campaña,9/6/2004,0,0
2015,Internet,Informe 2015,361,437.32,Campaña,10/1/2004,12.24496,402.3344
2014,Radio,Publicidad Turismo,366,859,Campaña,9/6/2004,68.72,755.92
2015,Radio,Publicidad Turismo,33605,1242.29,Campaña,9/3/2004,7.45374,981.4091
2015,Radio,Publicidad Turismo,366,307.44,Campaña,9/3/2004,5.22648,178.3152
2014,Cine,Publicidad Turismo,361,591,Campaña,9/11/2004,13.002,508.26
2014,Cine,Publicidad Turismo,361,111,Campaña,9/7/2004,0.444,97.68
2015,Medios impresos,Aviso Licitaciones,33605,175.17,Campaña,9/7/2004,9.45918,143.6394
2015,Radio,Aviso Licitaciones,366,65,Campaña,9/15/2004,2.275,39.65
2015,Medios impresos,Aviso Licitaciones,366,150,Campaña,9/13/2004,8.4,79.5
2015,Radio,Aviso Licitaciones,33605,311.89,Campaña,9/3/2004,0.31189,202.7285
2015,Medios impresos,Informe 2015,366,0,Aviso,9/26/2004,0,0
2015,Medios impresos,Informe 2015,366,339.54,Campaña,3/20/2006,29.20044,298.7952
2014,Medios impresos,Publicidad Turismo,366,368,Campaña,12/6/2004,31.648,206.08
2015,Medios impresos,Aviso Licitaciones,361,197,Campaña,9/3/2004,1.576,141.84
2014,Radio,Publicidad Turismo,33605,149,Campaña,9/14/2004,7.748,125.16
2014,Cine,Publicidad Turismo,361,1637.29,Campaña,9/15/2004,37.65767,1539.0526
2015,Medios impresos,Publicidad Turismo,366,110,Campaña,9/3/2004,1.1,70.4
2015,Medios impresos,Publicidad Turismo,366,0,Aviso,9/3/2004,0,0
2014,Medios impresos,Publicidad Turismo,33605,0,Aviso,9/17/2004,0,0
2014,Medios impresos,Publicidad Turismo,33605,0,Campaña,9/17/2004,0,0
2015,Medios impresos,Publicidad Turismo,366,0,Campaña,9/20/2004,0,0
2015,Radio,Publicidad Turismo,33605,189,Campaña,9/3/2004,18.144,107.73
2014,Medios impresos,Publicidad Turismo,33605,64,Campaña,9/5/2004,3.072,50.56
2014,Cine,Publicidad Turismo,361,414,Campaña,9/21/2004,13.248,393.3
2014,Medios impresos,Publicidad Turismo,361,336,Campaña,9/13/2004,31.248,262.08
2014,"An?lisis, estudios y m?tricas",Publicidad Turismo,33605,0,Aviso,9/16/2004,0,0
2015,Radio,Aviso Licitaciones,361,291,Campaña,9/3/2004,5.529,285.18
2015,Radio,Publicidad Turismo,366,542.79,Campaña,3/11/2005,3.25674,504.7947
2014,Cine,Publicidad Turismo,33605,0,Campaña,9/15/2004,0,0
2014,Radio,Publicidad Turismo,33605,0,Aviso,9/13/2004,0,0
2014,"An?lisis, estudios y m?tricas",Publicidad Turismo,366,530,Campaña,9/14/2004,33.92,413.4
2014,"An?lisis, estudios y m?tricas",Publicidad Turismo,33605,255,Campaña,9/14/2004,6.885,132.6
2014,Internet,Publicidad Turismo,33605,0,Aviso,2/23/2006,0,0
2015,Medios impresos,Publicidad Turismo,361,1302.52,Campaña,11/10/2004,91.1764,742.4364
2014,"An?lisis, estudios y m?tricas",Publicidad Turismo,33605,249,Campaña,9/14/2004,11.205,149.4
2014,Medios impresos,Publicidad Turismo,366,685,Campaña,9/14/2004,32.195,541.15
2014,Medios impresos,Publicidad Turismo,33605,170,Campaña,9/14/2004,12.75,163.2
2015,Medios impresos,Aviso Licitaciones,361,281.49,Campaña,9/13/2004,27.86751,261.7857
2014,Internet,Publicidad Turismo,366,176,Campaña,9/17/2004,14.432,158.4
2015,Medios impresos,Publicidad Turismo,361,1035.23,Campaña,5/2/2005,32.09213,1024.8777
2014,Cine,Publicidad Turismo,366,362,Campaña,9/15/2004,36.2,209.96
2015,Medios impresos,Publicidad Turismo,361,1202.99,Campaña,11/12/2004,117.89302,1046.6013
2014,Internet,Publicidad Turismo,366,0,Aviso,9/13/2004,0,0
2014,Medios impresos,Publicidad Turismo,366,292.1,Campaña,9/15/2004,25.1206,186.944
2014,Internet,Publicidad Turismo,366,243,Campaña,9/11/2004,1.458,143.37
2014,Internet,Publicidad Turismo,366,0,Campaña,9/13/2004,0,0
2014,Medios impresos,Publicidad Turismo,366,134,Campaña,9/15/2004,1.206,76.38
2014,Internet,Publicidad Turismo,366,265,Campaña,3/8/2007,4.24,196.1
2014,Medios impresos,Publicidad Turismo,33605,0,Aviso,9/11/2004,0,0
2014,Medios impresos,Publicidad Turismo,33605,240,Campaña,9/15/2004,23.28,124.8
2014,Cine,Publicidad Turismo,366,1093,Campaña,9/16/2004,1.093,601.15
2014,Medios impresos,Publicidad Turismo,33605,285.26,Campaña,9/28/2004,11.98092,256.734
2014,Cine,Publicidad Turismo,33605,0,Aviso,9/16/2004,0,0
2015,Cine,Informe 2015,33605,0,Aviso,9/3/2004,0,0
2014,Cine,Publicidad Turismo,362,216,Campaña,9/11/2004,15.984,181.44
2014,Medios impresos,Publicidad Turismo,33605,264,Campaña,9/16/2004,22.44,232.32
2015,Medios impresos,Publicidad Turismo,366,138,Campaña,9/3/2004,1.518,85.56
2014,Radio,Publicidad Turismo,361,975,Campaña,9/16/2004,91.65,799.5
2014,Cine,Publicidad Turismo,366,290,Campaña,9/15/2004,26.68,234.9
2014,Medios impresos,Publicidad Turismo,33605,492.53,Campaña,10/1/2004,4.9253,354.6216
2014,"An?lisis, estudios y m?tricas",Publicidad Turismo,366,73.97,Campaña,9/19/2004,2.88483,64.3539
2014,Medios impresos,Publicidad Turismo,366,264,Campaña,9/16/2004,14.52,153.12
2014,Medios impresos,Publicidad Turismo,366,215,Campaña,9/6/2004,7.955,159.1
2014,"An?lisis, estudios y m?tricas",Publicidad Turismo,361,342,Campaña,9/16/2004,21.888,273.6
2015,Medios impresos,Publicidad Turismo,366,95,Campaña,9/8/2004,2.375,61.75
2014,Radio,Publicidad Turismo,33605,286,Campaña,9/16/2004,23.452,243.1
2014,"An?lisis, estudios y m?tricas",Publicidad Turismo,33605,521,Campaña,9/21/2004,5.21,302.18
2015,Cine,Publicidad Turismo,361,1620.9,Campaña,9/13/2004,162.09,972.54
2015,Radio,Informe 2015,361,512,Campaña,9/3/2004,40.96,394.24
2014,Internet,Publicidad Turismo,33605,790,Campaña,10/23/2004,72.68,782.1
2014,Medios impresos,Publicidad Turismo,361,285,Campaña,9/17/2004,8.835,168.15
2015,Medios impresos,Informe 2015,362,0,Campaña,9/21/2004,0,0
2014,Radio,Publicidad Turismo,366,53,Campaña,9/16/2004,4.77,45.05
2014,"An?lisis, estudios y m?tricas",Publicidad Turismo,366,187,Campaña,3/8/2007,8.976,179.52
2014,Medios impresos,Publicidad Turismo,361,529,Campaña,9/17/2004,34.914,529
2014,Radio,Publicidad Turismo,366,102,Campaña,9/16/2004,9.792,96.9
2015,Radio,Aviso Licitaciones,362,1950,Campaña,9/21/2004,31.2,1287
2014,"An?lisis, estudios y m?tricas",Publicidad Turismo,33605,0,Aviso,9/17/2004,0,0
2015,Medios impresos,Informe 2015,361,130.38,Campaña,1/24/2005,1.56456,88.6584
2014,Cine,Publicidad Turismo,366,0,Aviso,8/11/2005,0,0
2015,Cine,Aviso Licitaciones,33605,425.53,Campaña,9/15/2005,31.06369,251.0627
2014,Radio,Aviso Licitaciones,33605,0,Aviso,9/20/2004,0,0
2015,Medios impresos,Informe 2015,366,0,Aviso,9/3/2004,0,0
2015,Medios impresos,Informe 2015,361,139,Campaña,9/3/2004,9.035,94.52
2015,Cine,Publicidad Turismo,361,2567,Campaña,9/7/2004,159.154,1488.86
2015,Medios impresos,Aviso Licitaciones,366,244,Campaña,9/3/2004,0.976,187.88
2015,Cine,Publicidad Turismo,366,148,Campaña,9/13/2004,7.252,81.4
2015,Radio,Informe 2015,366,0,Aviso,9/20/2004,0,0
2014,Cine,Publicidad Turismo,33605,318,Campaña,9/17/2004,31.164,184.44
2015,Medios impresos,Publicidad Turismo,366,126,Campaña,9/13/2004,5.166,108.36
2014,Cine,Publicidad Turismo,33605,1224,Campaña,10/5/2004,102.816,1126.08
2014,"An?lisis, estudios y m?tricas",Informe 2014,361,372.6,Campaña,9/17/2004,13.4136,357.696
2014,Medios impresos,Publicidad Turismo,33605,128.49,Campaña,9/20/2004,12.46353,122.0655
2014,Medios impresos,Publicidad Turismo,33605,169,Campaña,9/20/2004,3.38,111.54
2015,Medios impresos,Aviso Licitaciones,362,0,Aviso,9/26/2004,0,0
2015,Medios impresos,Publicidad Turismo,366,134.89,Campaña,9/13/2004,2.83269,80.934
2015,Medios impresos,Publicidad Turismo,366,146,Campaña,9/13/2004,0.292,73
2015,Medios impresos,Publicidad Turismo,366,185.67,Campaña,9/13/2004,1.8567,154.1061
2014,Medios impresos,Publicidad Turismo,361,0,Aviso,9/13/2004,0,0
2014,Medios impresos,Publicidad Turismo,366,240,Campaña,9/20/2004,19.92,187.2
2014,Medios impresos,Publicidad Turismo,33605,208,Campaña,9/12/2004,0.416,168.48
2014,Internet,Publicidad Turismo,33605,572,Campaña,11/1/2004,29.744,457.6
2014,Radio,Publicidad Turismo,366,667.17,Campaña,9/20/2004,41.36454,420.3171
2014,Medios impresos,Publicidad Turismo,366,349,Campaña,10/19/2004,32.108,230.34
2014,Cine,Publicidad Turismo,366,241,Campaña,9/19/2004,24.1,183.16
2014,Medios impresos,Publicidad Turismo,366,709,Campaña,9/19/2004,19.852,439.58
2014,Medios impresos,Publicidad Turismo,361,418,Campaña,9/17/2004,36.784,250.8
2015,Radio,Publicidad Turismo,361,434.96,Campaña,9/20/2004,6.95936,400.1632
2015,Medios impresos,Aviso Licitaciones,366,198.86,Campaña,9/13/2004,0.79544,139.202
2015,Medios impresos,Aviso Licitaciones,366,120.23,Campaña,9/13/2004,12.023,94.9817
2014,Medios impresos,Publicidad Turismo,366,804.27,Campaña,9/21/2004,3.21708,756.0138
2015,Medios impresos,Aviso Licitaciones,366,79,Campaña,9/13/2004,6.083,62.41
2014,"An?lisis, estudios y m?tricas",Publicidad Turismo,361,514,Campaña,11/7/2004,6.168,272.42
2015,Cine,Aviso Licitaciones,366,0,reallocated,9/30/2004,0,0
2015,Medios impresos,Publicidad Turismo,33605,416.33,Campaña,9/13/2004,17.06953,408.0034
2014,Medios impresos,Aviso Licitaciones,33605,108,Campaña,9/22/2004,8.1,65.88
2014,Radio,Aviso Licitaciones,33605,163,Campaña,9/22/2004,6.194,102.69
2014,Cine,Publicidad Turismo,33605,377,Campaña,9/19/2004,34.307,196.04
2015,Medios impresos,Informe 2015,366,271.11,Campaña,9/13/2004,13.01328,219.5991
2014,Radio,Publicidad Turismo,33605,362,Campaña,9/20/2004,13.032,257.02
2014,Medios impresos,Publicidad Turismo,366,282,Campaña,9/19/2004,8.742,250.98
2015,Medios impresos,Aviso Licitaciones,366,97,Campaña,9/13/2004,3.007,69.84
2015,Medios impresos,Aviso Licitaciones,366,95,Campaña,9/13/2004,6.935,62.7
2015,Medios impresos,Aviso Licitaciones,366,89,Campaña,9/13/2004,2.403,74.76
2015,Medios impresos,Aviso Licitaciones,366,105.66,Campaña,9/13/2004,5.49432,94.0374
2015,Medios impresos,Aviso Licitaciones,366,101,Campaña,9/13/2004,7.272,92.92
2015,Medios impresos,Aviso Licitaciones,33605,0,Aviso,9/13/2004,0,0
2014,"An?lisis, estudios y m?tricas",Publicidad Turismo,366,334.65,Campaña,9/19/2004,18.0711,297.8385
2014,Medios impresos,Informe 2014,361,510.35,Campaña,8/2/2005,42.35905,382.7625
2015,Medios impresos,Publicidad Turismo,366,190,Campaña,9/13/2004,13.3,121.6
2015,Medios impresos,Informe 2015,366,0,Aviso,9/13/2004,0,0
2014,Medios impresos,Publicidad Turismo,33605,0,Campaña,9/19/2004,0,0
2014,Cine,Publicidad Turismo,361,259.33,Campaña,9/20/2004,5.70526,246.3635
2014,Radio,Publicidad Turismo,362,553,Campaña,11/7/2004,54.747,442.4
2014,Cine,Aviso Licitaciones,366,1228,Campaña,9/20/2004,94.556,884.16
2014,Medios impresos,Publicidad Turismo,361,166.21,Campaña,9/20/2004,3.65662,116.347
2014,Medios impresos,Publicidad Turismo,361,509.28,Campaña,9/20/2004,13.24128,473.6304
2014,Medios impresos,Publicidad Turismo,366,0,Aviso,9/21/2004,0,0
2014,Radio,Publicidad Turismo,361,1111,Campaña,9/19/2004,43.329,677.71
2015,Medios impresos,Publicidad Turismo,366,0,Aviso,9/13/2004,0,0
2014,Medios impresos,Publicidad Turismo,33605,248,Campaña,9/19/2004,15.872,153.76
2014,Medios impresos,Publicidad Turismo,361,632.75,Campaña,9/20/2004,27.20825,348.0125
2014,"An?lisis, estudios y m?tricas",Publicidad Turismo,33605,0,Aviso,9/21/2004,0,0
2014,Medios impresos,Publicidad Turismo,366,116,Campaña,9/19/2004,8.816,75.4
2015,Medios impresos,Publicidad Turismo,33605,221,Campaña,9/13/2004,17.238,205.53
2015,Medios impresos,Publicidad Turismo,366,417,Campaña,9/13/2004,20.433,371.13
2015,Medios impresos,Publicidad Turismo,33605,164,Campaña,9/13/2004,8.364,124.64
2015,Medios impresos,Publicidad Turismo,33605,305,Campaña,9/13/2004,4.88,167.75
2015,Medios impresos,Publicidad Turismo,33605,274,Campaña,9/13/2004,10.686,252.08
2015,Medios impresos,Publicidad Turismo,33605,0,Aviso,9/13/2004,0,0
2015,Medios impresos,Informe 2015,366,1304.64,Campaña,9/20/2004,69.14592,1004.5728
2014,Medios impresos,Publicidad Turismo,362,371.91,Campaña,9/20/2004,26.40561,297.528
2014,Medios impresos,Publicidad Turismo,33605,221,Campaña,9/19/2004,6.409,174.59
2015,Medios impresos,Publicidad Turismo,33605,275,Campaña,9/13/2004,6.875,258.5
